Item_Weight,Item_MRP,Outlet_Location_Type,Item_Outlet_Sales,cbr_Item_Visibility,Item_Fat_Content_Low Fat,Item_Fat_Content_Regular,Item_Type_Drinks,Item_Type_Food,Item_Type_Others,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
16.85,91.4488,1,2082.6224,0.3313813356504207,1,0,0,1,0,0,0,1,0,1,0,0
12.81734421364985,173.1738,3,2158.9779105882353,0.3205207666302128,1,0,0,1,0,0,1,0,0,0,0,1
16.75,256.4988,3,2289.0095915584416,0.43312405529009,1,0,0,1,0,1,0,0,0,1,0,0
17.6,110.5202,2,450.0808,0.4246061532440619,0,1,0,1,0,0,0,0,0,1,0,0
7.905,250.4408,3,500.6816,0.25590512129385373,1,0,0,1,0,0,0,0,1,0,0,0
12.987879554655871,126.202,3,3668.558,0.35369733511581347,1,0,0,1,0,0,1,0,0,0,0,1
7.785,103.1964,3,736.3748,0.33704500040385765,0,1,0,1,0,0,1,0,0,0,1,0
7.825,253.0698,2,6088.0752,0.5708601745502384,1,0,0,0,1,0,0,1,0,1,0,0
13.384736495388669,101.0016,3,2125.2336,0.3170412959897215,1,0,0,0,1,0,1,0,0,0,0,1
20.75,153.0024,2,2277.036,0.277504184121096,1,0,1,0,0,0,0,0,0,1,0,0
13.224769381746812,190.3846,1,573.2538,0.5786697297036314,1,0,0,1,0,0,0,1,1,0,0,0
6.26,151.1366,2,2267.049,0.21447717928712823,0,1,0,1,0,0,0,1,0,1,0,0
18.2,147.3734,3,296.9468,0.4354191441609704,1,0,0,1,0,0,0,0,1,0,0,0
13.0,46.306,3,559.272,0.46374059023392067,1,0,0,0,1,0,1,0,0,0,1,0
20.25,222.1772,2,5559.43,0.2659078816831827,0,1,0,1,0,0,0,1,0,1,0,0
8.695,95.5094,1,1237.7222,0.4928604742395919,1,0,0,0,1,0,1,0,0,1,0,0
7.27,113.5518,2,569.259,0.4145130728763923,1,0,1,0,0,0,0,0,0,1,0,0
12.768202247191013,174.0712,3,3866.9664,0.3922940881075908,0,1,0,1,0,0,1,0,0,0,0,1
12.85,198.4768,2,1379.5376,0.3216823539588524,1,0,0,1,0,0,0,0,0,1,0,0
7.075,142.7128,3,1869.5664,0.3883838886619163,1,0,0,1,0,0,1,0,0,0,1,0
12.277108208955223,196.211,3,5499.508,0.4888086007578003,0,1,0,0,1,0,1,0,0,0,0,1
8.195,94.3462,1,925.462,0.3156583693765236,1,0,0,0,1,0,1,0,0,1,0,0
7.09,47.9034,2,583.2408,0.19322250551196085,1,0,0,0,1,0,0,1,0,1,0,0
6.095,141.4154,1,1418.154,0.43302467915240417,1,0,0,0,1,0,0,1,0,1,0,0
19.35,80.2644,2,942.7728,0.3681976234530796,0,1,0,1,0,0,0,0,0,1,0,0
6.15,99.3384,1,2364.9216,0.3590069080485202,1,0,0,0,1,0,0,1,0,1,0,0
12.305705009276437,87.9856,3,3251.7672,0.30175694959932065,0,1,0,1,0,0,1,0,0,0,0,1
13.224769381746812,125.2678,1,254.3356,0.4713264731061696,0,1,0,1,0,0,0,1,1,0,0,0
17.7,167.0474,2,5895.659,0.2323267480255495,1,0,0,0,1,0,0,1,0,1,0,0
17.85,93.7436,3,1134.5232,0.527791730397117,1,0,0,1,0,0,1,0,0,0,1,0
9.395,224.972,2,2006.5117348314607,0.5424959853030287,1,0,1,0,0,0,0,0,0,1,0,0
15.75,250.5382,2,2775.7202,0.5209728164930281,1,0,1,0,0,0,0,0,0,1,0,0
7.475,241.2854,2,5317.0788,0.5299344976602541,1,0,0,1,0,0,0,0,0,1,0,0
7.075,98.0068,3,874.8612,0.0,1,0,0,1,0,0,1,0,0,0,1,0
6.445,92.6436,1,1039.9796,0.3096553992498148,1,0,0,0,1,0,0,1,0,1,0,0
19.1,235.0958,2,3038.0454,0.4590204787055766,1,0,0,1,0,0,0,1,0,1,0,0
20.25,193.6162,2,3848.324,0.24546798791159763,0,1,0,1,0,0,0,1,0,1,0,0
15.0,59.1904,1,527.3136,0.3788567973547023,0,1,0,1,0,0,0,1,0,1,0,0
6.67,89.1514,1,2390.8878,0.4978959503698813,0,1,0,1,0,0,0,1,0,1,0,0
12.305705009276437,60.222,3,1677.816,0.3105279349552952,0,1,0,1,0,0,1,0,0,0,0,1
16.7,112.7176,3,801.6232,0.37412968183419804,0,1,0,1,0,1,0,0,0,1,0,0
7.07,115.5834,2,1267.0174,0.4544595991347906,1,0,0,1,0,0,0,0,0,1,0,0
6.48,148.0076,2,886.8456,0.32386156955312895,1,0,0,1,0,0,0,0,0,1,0,0
19.0,228.272,3,452.744,0.5573708377808145,0,1,0,1,0,0,0,0,1,0,0,0
13.35,147.5392,2,3877.6192,0.5189218613607572,1,0,0,1,0,0,0,0,0,1,0,0
13.224769381746812,146.6418,3,4414.254,0.35129289437866895,1,0,0,1,0,0,1,0,0,0,0,1
11.400327868852461,122.4388,3,5448.9072,0.34784155159593344,1,0,1,0,0,0,1,0,0,0,0,1
9.695,223.9404,1,4950.8888,0.504601116249351,0,1,0,0,1,0,1,0,0,1,0,0
15.0,62.6168,2,958.752,0.3668173007342729,1,0,1,0,0,0,0,0,0,1,0,0
11.15,149.9708,2,1956.1204,0.20268654252830476,0,1,0,1,0,0,0,0,0,1,0,0
20.85,103.2306,1,2404.2038,0.27747281610186314,1,0,0,1,0,0,1,0,0,1,0,0
9.8,194.3478,3,387.4956,0.5330017564860152,1,0,0,0,1,0,0,0,1,0,0,0
16.35,165.0842,3,994.7052,0.3191638915045084,1,0,0,1,0,1,0,0,0,1,0,0
9.6,101.299,2,1754.383,0.2815713437851911,0,1,0,1,0,0,0,0,0,1,0,0
13.14231395348837,129.9994,3,3340.9844,0.26820183707516876,1,0,0,0,1,0,1,0,0,0,0,1
13.35,216.7166,2,3918.8988,0.3637379141247229,1,0,0,1,0,0,0,0,0,1,0,0
20.7,76.367,3,306.268,0.452436284182141,1,0,0,1,0,1,0,0,0,1,0,0
12.277108208955223,158.4604,3,4278.4308,0.4558050778937679,1,0,0,0,1,0,1,0,0,0,0,1
16.2,260.6278,2,4425.5726,0.3301441182572247,1,0,0,1,0,0,0,0,0,1,0,0
12.987879554655871,230.9984,3,2277.3217391666667,0.38394094731745804,0,1,0,1,0,0,1,0,0,0,0,1
12.867061281337046,76.867,1,229.701,0.5893490858429866,1,0,0,1,0,0,0,1,1,0,0,0
12.768202247191013,129.3994,3,2055.9904,0.27421073528223905,0,1,0,1,0,0,1,0,0,0,0,1
5.5,101.3016,1,3339.6528,0.36113379683034175,1,0,0,0,1,0,0,1,0,1,0,0
15.1,221.7456,2,6410.3224,0.4440942330357097,0,1,0,1,0,0,0,0,0,1,0,0
15.7,122.9046,2,1992.0736,0.3364300609658605,0,1,0,1,0,0,0,0,0,1,0,0
7.895,104.4332,2,2870.9296,0.4564536562000409,0,1,0,1,0,0,0,0,0,1,0,0
12.305705009276437,164.5184,3,2807.0128,0.22864931099687247,0,1,0,1,0,0,1,0,0,0,0,1
17.35,88.183,3,539.298,0.3974828999935252,0,1,0,0,1,1,0,0,0,1,0,0
7.285,174.3054,3,4377.635,0.31456211602390227,1,0,0,0,1,1,0,0,0,1,0,0
20.25,180.9976,2,2716.464,0.2962719795925659,1,0,0,0,1,0,0,0,0,1,0,0
12.987879554655871,190.9504,1,383.5008,0.452193276258964,1,0,0,1,0,0,0,1,1,0,0,0
15.85,59.5904,1,703.0848,0.47587490092224094,1,0,1,0,0,0,1,0,0,1,0,0
6.17,66.3826,1,1937.478,0.2199963980126515,1,0,0,1,0,0,1,0,0,1,0,0
19.5,182.2608,1,3307.6944,0.2506614006536069,1,0,0,0,1,0,1,0,0,1,0,0
19.2,197.611,1,3142.576,0.42658563938486294,1,0,0,0,1,0,1,0,0,1,0,0
16.7,181.2292,3,2554.0088,0.0,1,0,0,1,0,0,1,0,0,0,1,0
20.85,104.0648,3,1869.5664,0.384164107644994,0,1,0,1,0,0,1,0,0,0,1,0
14.5,260.4594,2,5494.8474,0.3999855578118976,0,1,0,1,0,0,0,0,0,1,0,0
11.395,233.1616,3,6093.4016,0.411202620102459,0,1,0,1,0,1,0,0,0,1,0,0
7.97,174.0422,1,2586.633,0.3253934453958105,1,0,1,0,0,0,0,1,0,1,0,0
7.71,55.2956,1,1255.6988,0.40554907996860645,0,1,0,1,0,0,1,0,0,1,0,0
19.25,141.7496,1,4093.3384,0.3261685335558104,0,1,0,1,0,0,0,1,0,1,0,0
7.075,142.2128,1,3163.8816,0.38785794521614253,1,0,0,1,0,0,0,1,0,1,0,0
12.81734421364985,166.0816,3,5033.448,0.40249092067016223,0,1,0,1,0,0,1,0,0,0,0,1
11.6,79.9276,1,1137.1864,0.4289564944118084,0,1,0,1,0,0,0,1,0,1,0,0
13.224769381746812,98.77,3,2696.49,0.5672390136856905,1,0,0,1,0,0,1,0,0,0,0,1
12.1,178.566,3,898.83,0.2565991672355208,1,0,1,0,0,0,1,0,0,0,1,0
10.0,118.244,1,2756.412,0.4186573621467713,1,0,0,0,1,0,0,1,0,1,0,0
14.35,81.896,2,878.856,0.43224279761374745,1,0,0,0,1,0,0,0,0,1,0,0
10.395,58.222,1,659.142,0.48241763187197184,1,0,0,1,0,0,1,0,0,1,0,0
13.42606890459364,182.6292,1,182.4292,0.5357106287327081,1,0,0,1,0,0,0,1,1,0,0,0
8.1,211.4902,3,3610.6334,0.5038759050844492,1,0,0,1,0,1,0,0,0,1,0,0
8.05,256.4646,2,5153.292,0.4279688596436869,0,1,0,1,0,0,0,1,0,1,0,0
9.195,108.7596,2,2588.6304,0.42818078185558756,0,1,0,1,0,0,0,0,0,1,0,0
20.7,212.5876,3,1286.3256,0.36262695450237126,0,1,0,1,0,0,1,0,0,0,1,0
15.7,110.1544,2,1230.3984,0.49753406633555247,0,1,0,1,0,0,0,0,0,1,0,0
13.224769381746812,60.2194,3,1733.7432,0.0,0,1,0,1,0,0,1,0,0,0,0,1
13.14231395348837,193.8162,1,384.8324,0.376554598798879,1,0,0,0,1,0,0,1,1,0,0,0
16.5,180.0318,2,3969.4996,0.3323671453705489,1,0,0,0,1,0,0,0,0,1,0,0
9.0,176.437,2,2277.3217391666667,0.4025605160864182,1,0,0,1,0,0,0,1,0,1,0,0
6.785,41.2112,3,809.6128,0.34745789942490685,0,1,0,1,0,1,0,0,0,1,0,0
19.5,178.6002,3,1253.7014,0.43601164292899175,1,0,0,1,0,0,1,0,0,0,1,0
7.575,195.2768,1,5715.2272,0.38119228702673735,1,0,0,1,0,0,0,1,0,1,0,0
18.2,57.7904,3,1464.76,0.23017350487119087,0,1,0,1,0,1,0,0,0,1,0,0
16.75,169.8106,3,3251.1014,0.39256093121435,1,0,0,1,0,1,0,0,0,1,0,0
7.47,214.3218,2,4274.436,0.0,0,1,0,1,0,0,0,1,0,1,0,0
13.224769381746812,231.7958,3,5375.0034,0.2452645261725918,0,1,0,1,0,0,1,0,0,0,0,1
13.224769381746812,38.019,3,1318.284,0.5436825220532511,1,0,0,1,0,0,1,0,0,0,0,1
13.85,119.4124,3,2251.7356,0.44075346452590625,0,1,0,1,0,0,1,0,0,0,1,0
6.635,37.4506,2,1176.4686,0.3592135842609744,0,1,0,1,0,0,0,0,0,1,0,0
6.11,130.4968,1,3523.4136,0.468634767621519,0,1,0,1,0,0,0,1,0,1,0,0
15.25,86.2198,2,610.5386,0.2985290251576244,1,0,0,1,0,0,0,1,0,1,0,0
15.85,96.4094,2,1237.7222,0.0,1,0,0,1,0,0,0,1,0,1,0,0
15.2,235.1248,3,474.0496,0.3170176195230618,1,0,0,1,0,0,0,0,1,0,0,0
12.987879554655871,52.6666,3,717.7324,0.0,0,1,0,1,0,0,1,0,0,0,0,1
20.75,150.5024,1,2580.6408,0.2769829215273829,1,0,1,0,0,0,0,1,0,1,0,0
10.195,143.2154,1,2552.6772,0.542812201674651,1,0,0,1,0,0,0,1,0,1,0,0
7.605,164.021,2,3914.904,0.5059335032156517,1,0,0,1,0,0,0,0,0,1,0,0
18.0,88.5514,1,796.9626,0.5225525946919207,0,1,0,1,0,0,0,1,0,1,0,0
13.42606890459364,228.9352,1,916.1408,0.5640820041971353,1,0,0,1,0,0,0,1,1,0,0,0
18.35,191.3504,2,3259.7568,0.44674700369291065,1,0,0,0,1,0,0,0,0,1,0,0
6.59,84.8908,1,1677.816,0.4729071223968188,1,0,0,1,0,0,1,0,0,1,0,0
13.8,230.0984,1,3707.1744,0.38476190146847955,0,1,0,1,0,0,1,0,0,1,0,0
21.2,173.5738,1,2954.1546,0.1916656870355307,0,1,0,1,0,0,0,1,0,1,0,0
10.5,166.4842,3,2652.5472,0.22257709065427808,0,1,0,1,0,0,1,0,0,0,1,0
8.97,52.7956,2,1037.3164,0.4533953165800511,1,0,0,0,1,0,0,0,0,1,0,0
13.853284671532847,50.9666,3,717.7324,0.29969151252328186,1,0,0,0,1,0,1,0,0,0,0,1
10.6,86.1224,2,426.112,0.3279279350402463,1,0,0,0,1,0,0,0,0,1,0,0
13.65,231.1668,2,2204.1322262948206,0.25150254599696314,1,0,0,1,0,0,0,1,0,1,0,0
19.0,211.0244,1,3811.0392,0.2607045829843049,1,0,0,0,1,0,0,1,0,1,0,0
12.987879554655871,115.3518,3,2277.036,0.32814447147942805,0,1,0,1,0,0,1,0,0,0,0,1
12.277108208955223,48.9034,1,48.6034,0.4034134833013418,1,0,0,0,1,0,0,1,1,0,0,0
6.865,212.8218,1,5770.4886,0.38466781488937085,1,0,0,1,0,0,1,0,0,1,0,0
10.8,40.2138,1,690.4346,0.3637853965861428,0,1,0,0,1,0,0,1,0,1,0,0
16.7,110.2886,3,1890.2062,0.2804046572527421,1,0,0,1,0,1,0,0,0,1,0,0
11.400327868852461,126.2336,3,3195.84,0.44884852604471825,1,0,1,0,0,0,1,0,0,0,0,1
15.15,150.1708,1,1504.708,0.3028587969912537,1,0,0,0,1,0,0,1,0,1,0,0
10.5,238.3248,3,711.0744,0.0,1,0,0,0,1,0,0,0,1,0,0,0
17.6,174.2422,3,4311.055,0.2002797003229667,1,0,0,1,0,0,1,0,0,0,1,0
19.35,175.4738,1,521.3214,0.3210398206310254,1,0,0,1,0,0,0,1,0,1,0,0
15.7,59.4562,1,829.5868,0.5436323715079494,1,0,0,0,1,0,0,1,0,1,0,0
18.1,155.5288,2,1571.288,0.563548597827306,1,0,0,1,0,0,0,0,0,1,0,0
10.195,239.6538,2,2403.538,0.26025560661834424,0,1,0,1,0,0,0,1,0,1,0,0
11.346936274509805,41.6454,1,83.8908,0.26877266439470965,1,0,0,1,0,0,0,1,1,0,0,0
6.655,211.0586,2,844.2344,0.2570939968158742,1,0,0,1,0,0,0,0,0,1,0,0
19.0,127.3336,2,2940.1728,0.30051398186886025,1,0,0,0,1,0,0,0,0,1,0,0
7.075,98.0068,3,291.6204,0.33552524717035564,1,0,0,1,0,0,0,0,1,0,0,0
13.15,181.2976,2,3259.7568,0.3324593697880188,1,0,0,1,0,0,0,0,0,1,0,0
20.1,226.8036,1,3415.554,0.28214384124301,0,1,0,1,0,0,1,0,0,1,0,0
20.35,256.7672,3,5624.6784,0.0,0,1,0,1,0,0,1,0,0,0,1,0
18.85,190.1846,1,2010.0002650000001,0.37357563370195446,1,0,0,0,1,0,1,0,0,1,0,0
16.35,227.1062,1,5642.655,0.39686812150849515,0,1,0,1,0,0,1,0,0,1,0,0
11.3,196.2426,3,4943.565,0.19407224432302383,1,0,0,1,0,0,1,0,0,0,1,0
17.5,182.6266,3,3135.2522,0.24999335449001703,1,0,0,1,0,0,1,0,0,0,1,0
18.0,87.4514,2,796.9626,0.5229056066216973,0,1,0,1,0,0,0,0,0,1,0,0
7.935,51.535,2,848.895,0.25808782039294775,1,0,0,1,0,0,0,0,0,1,0,0
12.277108208955223,37.3164,1,38.6164,0.523653923096253,1,0,0,0,1,0,0,1,1,0,0,0
20.25,184.5924,1,4997.4948,0.2289127703722613,0,1,0,1,0,0,0,1,0,1,0,0
15.5,149.1418,1,588.5672,0.539666414912121,0,1,0,1,0,0,1,0,0,1,0,0
13.42606890459364,91.812,1,372.848,0.3944934916784479,1,0,0,1,0,0,0,1,1,0,0,0
12.81734421364985,155.7314,1,155.1314,0.6416078299306367,0,1,0,1,0,0,0,1,1,0,0,0
15.35,218.0508,3,3038.7112,0.2728372325150258,1,0,1,0,0,1,0,0,0,1,0,0
10.1,200.2084,1,1587.2672,0.37944247419522703,1,0,0,0,1,0,0,1,0,1,0,0
16.7,115.4176,2,687.1056,0.37448633434447537,0,1,0,1,0,0,0,0,0,1,0,0
20.7,213.4876,1,1929.4884,0.3623234698142602,0,1,0,1,0,0,1,0,0,1,0,0
16.0,223.8404,3,3600.6464,0.3932134087298429,1,0,0,1,0,1,0,0,0,1,0,0
14.0,180.7634,1,2181.1608,0.34563607084232734,1,0,0,1,0,0,0,1,0,1,0,0
12.85,181.4318,1,3428.2042,0.28274532061844204,1,0,0,1,0,0,0,1,0,1,0,0
20.85,105.6648,2,623.1888,0.3839030516974417,0,1,0,1,0,0,0,0,0,1,0,0
12.35,120.5124,1,2133.2232,0.547589253673916,1,0,0,0,1,0,1,0,0,1,0,0
6.85,261.6594,3,3401.5722,0.2842897962668773,1,0,0,1,0,0,1,0,0,0,1,0
10.3,101.0042,2,1289.6546,0.3011447080707913,1,0,0,1,0,0,0,1,0,1,0,0
12.987879554655871,49.6008,1,50.6008,0.5216802918907649,0,1,0,1,0,0,0,1,1,0,0,0
8.775,45.9428,3,790.9704,0.0,1,0,0,1,0,1,0,0,0,1,0,0
18.85,129.2626,2,3147.9024,0.2530228228563592,1,0,0,0,1,0,0,0,0,1,0,0
13.384736495388669,56.7614,3,2486.763,0.24218586454393348,1,0,0,0,1,0,1,0,0,0,0,1
14.85,141.0812,2,1139.8496,0.45378689047840126,1,0,0,0,1,0,0,1,0,1,0,0
20.5,84.3592,1,1816.3024,0.26777193878685246,0,1,0,1,0,0,0,1,0,1,0,0
7.84,51.935,3,199.74,0.5361503207629088,0,1,0,1,0,0,1,0,0,0,1,0
18.25,196.7452,2,978.726,0.4464818486760995,1,0,0,1,0,0,0,0,0,1,0,0
10.3,85.854,3,2683.174,0.22318400626437687,0,1,0,1,0,1,0,0,0,1,0,0
12.5,169.9448,2,2897.5616,0.4693951915689889,1,0,0,0,1,0,0,1,0,1,0,0
13.42606890459364,260.5594,3,2232.5425970674487,0.4465346350560542,1,0,0,1,0,0,1,0,0,0,0,1
20.25,93.212,1,1957.452,0.46833562351039876,0,1,0,1,0,0,0,1,0,1,0,0
11.847459893048129,40.2822,3,1296.3126,0.2913576217545643,0,1,1,0,0,0,1,0,0,0,0,1
15.0,140.3838,3,2528.7084,0.355349211352743,1,0,0,0,1,1,0,0,0,1,0,0
8.325,38.7138,3,284.2966,0.3098926162926323,1,0,0,1,0,1,0,0,0,1,0,0
15.85,38.6506,2,759.012,0.4290827518256467,1,0,0,1,0,0,0,0,0,1,0,0
13.1,117.3782,1,1787.673,0.27532520865258336,1,0,0,1,0,0,0,1,0,1,0,0
6.26,111.3228,2,2431.5016,0.31615087531678665,1,0,0,0,1,0,0,0,0,1,0,0
17.25,173.1764,3,4466.1864,0.34874024398568104,1,0,0,1,0,0,1,0,0,0,1,0
5.765,119.9098,2,2048.6666,0.4165643555376729,1,0,0,1,0,0,0,1,0,1,0,0
13.6,175.437,3,1940.807,0.21533459349544387,1,0,0,0,1,1,0,0,0,1,0,0
10.5,88.783,2,2067.309,0.3752800775802014,1,0,0,1,0,0,0,0,0,1,0,0
7.975,85.125,2,2663.2,0.24474815714968465,1,0,0,0,1,0,0,0,0,1,0,0
12.65,192.1846,3,1146.5076,0.4242396777390737,0,1,0,1,0,0,1,0,0,0,1,0
12.3,247.846,2,3448.844,0.42489665584144765,1,0,0,0,1,0,0,0,0,1,0,0
5.985,184.8924,2,1665.8316,0.17840018533767205,1,0,0,0,1,0,0,0,0,1,0,0
13.224769381746812,184.7266,3,2289.0095915584416,0.0,1,0,0,1,0,0,1,0,0,0,0,1
15.15,132.5284,1,1713.7692,0.230724658348783,0,1,0,1,0,0,1,0,0,1,0,0
12.35,56.4246,1,810.9444,0.29881481282600586,1,0,0,1,0,0,0,1,0,1,0,0
14.3,84.9224,1,1193.1136,0.5033662485479855,1,0,0,1,0,0,0,1,0,1,0,0
8.695,93.4094,2,856.8846,0.4925742655578197,1,0,0,0,1,0,0,1,0,1,0,0
16.35,163.8842,3,165.7842,0.37905453321949706,1,0,0,1,0,0,0,0,1,0,0,0
6.135,151.3366,2,1057.9562,0.0,0,1,0,0,1,0,0,0,0,1,0,0
19.5,185.0608,2,2205.1296,0.2507008812257786,1,0,0,0,1,0,0,0,0,1,0,0
9.5,182.3608,3,2940.1728,0.22177603010443206,0,1,0,1,0,1,0,0,0,1,0,0
8.895,235.8616,2,3046.7008,0.4225311252351871,1,0,1,0,0,0,0,1,0,1,0,0
18.25,196.8452,1,3327.6684,0.0,1,0,0,1,0,0,0,1,0,1,0,0
21.35,258.3278,3,520.6556,0.48656872150597763,1,0,0,1,0,0,0,0,1,0,0,0
19.7,174.837,2,2999.429,0.4059987583580493,1,0,0,1,0,0,0,1,0,1,0,0
12.277108208955223,90.0804,3,2113.2492,0.4013210551468146,1,0,0,0,1,0,1,0,0,0,0,1
16.6,117.8466,2,942.7728,0.46905105197860303,1,0,0,1,0,0,0,0,0,1,0,0
13.42606890459364,74.0354,1,75.2354,0.5081469597757795,1,0,0,1,0,0,0,1,1,0,0,0
10.895,133.6284,1,1581.9408,0.32941900218317166,1,0,0,1,0,0,0,1,0,1,0,0
12.867061281337046,37.4506,1,37.9506,0.577550182229963,0,1,0,1,0,0,0,1,1,0,0,0
13.14231395348837,151.3024,1,151.8024,0.4610934463300544,1,0,0,0,1,0,0,1,1,0,0,0
11.346936274509805,248.8092,3,3486.1288,0.3111312742128541,0,1,0,1,0,0,1,0,0,0,0,1
8.51,195.2478,2,4262.4516,0.2530394049867951,1,0,0,0,1,0,0,0,0,1,0,0
14.15,243.9828,3,731.0484,0.3879158601694406,1,0,0,1,0,0,0,0,1,0,0,0
6.65,128.8678,2,1398.8458,0.44421045537842824,1,0,0,1,0,0,0,1,0,1,0,0
15.25,177.966,1,2336.958,0.40412197735000405,0,1,0,1,0,0,1,0,0,1,0,0
18.25,196.5452,3,2348.9424,0.4460566281063314,1,0,0,1,0,1,0,0,0,1,0,0
13.224769381746812,196.8768,3,2289.0095915584416,0.4645884144649064,0,1,0,1,0,0,1,0,0,0,0,1
16.0,87.4856,2,1054.6272,0.4629993640240865,0,1,0,1,0,0,0,1,0,1,0,0
19.2,127.831,2,1298.31,0.0,1,0,0,0,1,0,0,0,0,1,0,0
12.15,117.815,2,2330.3,0.0,1,0,0,0,1,0,0,0,0,1,0,0
8.895,208.9954,1,4584.6988,0.29770347213243914,1,0,0,1,0,0,1,0,0,1,0,0
10.895,263.4568,3,527.3136,0.6117972027315529,1,0,0,1,0,0,0,0,1,0,0,0
16.0,76.1986,2,1869.5664,0.4029611847835889,0,1,0,1,0,0,0,0,0,1,0,0
12.867061281337046,106.928,3,2876.256,0.29907116794534505,1,0,0,1,0,0,1,0,0,0,0,1
9.195,43.6744,3,407.4696,0.0,1,0,0,0,1,0,1,0,0,0,1,0
11.35,201.0742,3,2189.8162,0.35124431115012267,0,1,0,1,0,0,1,0,0,0,1,0
10.0,144.0102,2,1603.9122,0.4475701326782469,1,0,0,0,1,0,0,0,0,1,0,0
9.395,82.4908,2,2013.3792,0.3418648423444244,1,0,0,0,1,0,0,1,0,1,0,0
11.847459893048129,95.9752,1,95.8752,0.4445514564656897,1,0,1,0,0,0,0,1,1,0,0,0
20.75,192.8478,3,774.9912,0.5306247018569794,1,0,0,1,0,0,0,0,1,0,0,0
9.8,128.402,2,2403.538,0.2996113485694992,1,0,0,1,0,0,0,0,0,1,0,0
5.695,258.5646,3,4380.2982,0.4038321117266439,1,0,0,1,0,0,1,0,0,0,1,0
18.2,37.819,2,219.714,0.5449308488982019,1,0,0,1,0,0,0,0,0,1,0,0
19.35,49.2034,3,729.051,0.43479747299225024,0,1,0,0,1,1,0,0,0,1,0,0
18.35,106.6938,2,1393.5194,0.24844554943263938,1,0,1,0,0,0,0,0,0,1,0,0
6.36,163.6526,2,5262.4832,0.18161832828137853,1,0,0,0,1,0,0,0,0,1,0,0
9.8,46.506,3,372.848,0.24042818815408096,1,0,1,0,0,0,1,0,0,0,1,0
12.277108208955223,99.9042,3,3273.7386,0.428925518155778,0,1,0,0,1,0,1,0,0,0,0,1
13.384736495388669,231.7642,3,5344.3766,0.3909994897985899,1,0,0,0,1,0,1,0,0,0,0,1
6.635,39.7506,3,303.6048,0.0,0,1,0,1,0,1,0,0,0,1,0,0
18.1,156.7288,3,314.2576,0.6678551085942104,1,0,0,1,0,0,0,0,1,0,0,0
8.93,56.0614,3,276.307,0.28045671212807477,1,0,0,0,1,0,0,0,1,0,0,0
8.3,38.9506,3,721.0614,0.3281158003769937,1,0,0,1,0,1,0,0,0,1,0,0
8.895,112.7544,2,3467.4864,0.49995678959916345,1,0,0,0,1,0,0,0,0,1,0,0
16.35,225.9062,1,5416.9488,0.3966626578069378,0,1,0,1,0,0,0,1,0,1,0,0
8.6,140.5154,3,283.6308,0.3199558239799033,1,0,0,0,1,0,1,0,0,0,1,0
13.384736495388669,160.2894,1,323.5788,0.5430857083149616,1,0,0,0,1,0,0,1,1,0,0,0
19.0,227.772,2,5206.556,0.4703199089563996,0,1,0,1,0,0,0,0,0,1,0,0
7.56,157.263,2,2503.408,0.3997919543112386,1,0,0,1,0,0,0,0,0,1,0,0
12.6,104.899,3,1960.781,0.3971634977663915,0,1,0,1,0,1,0,0,0,1,0,0
15.6,184.7924,3,370.1848,0.4815773744167332,1,0,0,0,1,0,0,0,1,0,0,0
8.71,49.5376,3,95.8752,0.615379999143657,1,0,0,1,0,0,0,0,1,0,0,0
18.1,158.1288,1,3299.7048,0.5627813900756146,1,0,0,1,0,0,1,0,0,1,0,0
13.35,150.2392,2,2684.5056,0.519547452670251,1,0,0,1,0,0,0,0,0,1,0,0
16.6,173.3738,1,2085.2856,0.0,1,0,0,1,0,0,0,1,0,1,0,0
6.695,221.9456,2,2210.456,0.3237564343319529,1,0,0,1,0,0,0,1,0,1,0,0
13.224769381746812,47.4034,3,2187.153,0.2546658445084916,0,1,0,1,0,0,1,0,0,0,0,1
16.6,57.2614,1,1049.9666,0.2982760605668112,1,0,0,1,0,0,0,1,0,1,0,0
15.35,145.047,2,2719.793,0.2502571593855021,1,0,0,0,1,0,0,1,0,1,0,0
19.7,54.593,3,56.593,0.4466147855634709,1,0,0,1,0,0,0,0,1,0,0,0
14.3,78.6328,2,231.6984,0.5080726937842437,1,0,0,0,1,0,0,0,0,1,0,0
12.305705009276437,195.8426,3,5734.5354,0.4363987300860901,0,1,0,1,0,0,1,0,0,0,0,1
10.0,138.718,3,1398.18,0.35783362794713625,1,0,0,1,0,1,0,0,0,1,0,0
14.8,76.467,2,1531.34,0.35534594063296476,1,0,1,0,0,0,0,1,0,1,0,0
12.305705009276437,160.692,1,319.584,0.0,0,1,0,1,0,0,0,1,1,0,0,0
8.71,43.8744,1,633.8416,0.3584548228160763,0,1,0,1,0,0,1,0,0,1,0,0
12.15,252.0698,3,1014.6792,0.31351336781542166,1,0,0,1,0,0,0,0,1,0,0,0
17.85,97.0094,2,2094.6068,0.2623676732899653,1,0,0,0,1,0,0,0,0,1,0,0
9.5,171.3448,1,2386.2272,0.32774671229942764,0,1,0,1,0,0,1,0,0,1,0,0
11.8,34.7558,2,780.9834,0.4248898408842861,0,1,0,1,0,0,0,1,0,1,0,0
